latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
13.865,99.2204,325.7,3.2,1.7,2024-03-07,0751,Aqua,MODIS,73,61.03,304.9,45.4,D,0
13.8651,99.2123,327.3,3.2,1.7,2024-03-07,0751,Aqua,MODIS,75,61.03,304.8,53.2,D,0
13.687,99.2515,318.3,3.2,1.7,2024-03-07,0751,Aqua,MODIS,56,61.03,300.5,32.4,D,0
13.8501,99.2137,322.7,3.2,1.7,2024-03-07,0751,Aqua,MODIS,57,61.03,303.9,28.5,D,0
17.1292,99.4352,326.4,3.7,1.8,2024-03-07,0752,Aqua,MODIS,77,61.03,305,76.1,D,0
14.9407,98.8405,321.8,3.1,1.7,2024-03-07,0752,Aqua,MODIS,59,61.03,303.5,49.7,D,0
14.9421,98.8325,319.8,3.1,1.7,2024-03-07,0752,Aqua,MODIS,52,61.03,303.4,41.6,D,0
15.1724,99.2762,318.4,3.3,1.7,2024-03-07,0752,Aqua,MODIS,41,61.03,301.2,42.3,D,0
17.1189,99.4446,326.9,3.7,1.8,2024-03-07,0752,Aqua,MODIS,78,61.03,305.8,78.7,D,0
14.9042,99.0503,327.7,3.2,1.7,2024-03-07,0752,Aqua,MODIS,65,61.03,308.7,69.2,D,0
14.6506,99.4709,323.7,3.4,1.7,2024-03-07,0752,Aqua,MODIS,61,61.03,303.9,34.6,D,0
14.2226,98.8908,323.7,3,1.7,2024-03-07,0752,Aqua,MODIS,69,61.03,307,41,D,0
14.2174,98.8706,322.6,3,1.6,2024-03-07,0752,Aqua,MODIS,64,61.03,307,35.1,D,0
12.4694,102.3759,307.8,1.1,1,2024-03-07,1503,Terra,MODIS,34,61.03,290.6,9.6,N,0
14.9127,99.0501,315.4,1,1,2024-03-07,1504,Terra,MODIS,69,61.03,298.7,8.8,N,0
16.3656,101.7875,310.3,1.1,1.1,2024-03-07,1504,Terra,MODIS,77,61.03,297.3,8.1,N,0
16.3532,101.7657,305.9,1.1,1.1,2024-03-07,1504,Terra,MODIS,36,61.03,293.9,5.7,N,0
16.3546,101.7766,329.8,1.1,1.1,2024-03-07,1504,Terra,MODIS,100,61.03,298.8,31.4,N,0
16.3561,101.7879,317.8,1.1,1.1,2024-03-07,1504,Terra,MODIS,95,61.03,299.2,15.5,N,0
16.3204,101.8527,311.1,1.1,1.1,2024-03-07,1504,Terra,MODIS,79,61.03,297.8,8.8,N,0
16.3094,101.8423,321.2,1.1,1.1,2024-03-07,1504,Terra,MODIS,100,61.03,298.5,19.7,N,0
16.1649,101.1717,310.9,1.1,1,2024-03-07,1504,Terra,MODIS,78,61.03,299.9,7.2,N,0
16.32,102.5332,318.8,1.2,1.1,2024-03-07,1504,Terra,MODIS,97,61.03,299.1,19.9,N,0
16.3166,102.5285,310.3,1.2,1.1,2024-03-07,1504,Terra,MODIS,76,61.03,298.6,10.5,N,0
16.318,102.5398,315,1.2,1.1,2024-03-07,1504,Terra,MODIS,89,61.03,298.5,15.4,N,0
15.8469,99.3886,317.3,1,1,2024-03-07,1504,Terra,MODIS,94,61.03,297.2,13,N,0
15.8482,99.3978,309.1,1,1,2024-03-07,1504,Terra,MODIS,73,61.03,297.2,6.6,N,0
16.4524,104.3357,307.3,1.6,1.3,2024-03-07,1504,Terra,MODIS,71,61.03,296,10.2,N,0
16.04,101.7687,313.6,1.1,1.1,2024-03-07,1504,Terra,MODIS,85,61.03,295.5,12.3,N,0
15.9849,101.4757,314.3,1.1,1,2024-03-07,1504,Terra,MODIS,87,61.03,298.5,10.5,N,0
15.9744,101.467,308.4,1.1,1,2024-03-07,1504,Terra,MODIS,40,61.03,298.4,5.7,N,0
15.9757,101.4766,328.4,1.1,1,2024-03-07,1504,Terra,MODIS,100,61.03,300.3,26.5,N,0
15.977,101.4864,331.9,1.1,1,2024-03-07,1504,Terra,MODIS,100,61.03,300.6,31.5,N,0
15.9677,101.487,310.6,1.1,1,2024-03-07,1504,Terra,MODIS,40,61.03,297.9,7.6,N,0
15.9559,101.5395,308.4,1.1,1,2024-03-07,1504,Terra,MODIS,68,61.03,297.1,6.8,N,0
15.9982,101.8637,309.8,1.1,1.1,2024-03-07,1504,Terra,MODIS,72,61.03,299.1,7,N,0
16.0293,102.1038,318.7,1.2,1.1,2024-03-07,1504,Terra,MODIS,97,61.03,299.7,16.5,N,0
15.9143,101.4354,314.5,1.1,1,2024-03-07,1504,Terra,MODIS,87,61.03,298.3,11.1,N,0
15.9155,101.4448,312,1.1,1,2024-03-07,1504,Terra,MODIS,81,61.03,298.7,9.1,N,0
15.9167,101.4541,307.6,1.1,1,2024-03-07,1504,Terra,MODIS,65,61.03,297.3,5.6,N,0
16.1037,103.2578,308.4,1.3,1.2,2024-03-07,1504,Terra,MODIS,71,61.03,296,10.1,N,0
15.8252,101.2453,309.3,1.1,1,2024-03-07,1504,Terra,MODIS,70,61.03,298.9,5.9,N,0
15.6364,99.9232,310.6,1,1,2024-03-07,1504,Terra,MODIS,49,61.03,298.9,5.8,N,0
15.6377,99.9323,310,1,1,2024-03-07,1504,Terra,MODIS,75,61.03,298.3,5.2,N,0
15.639,99.9414,309.6,1,1,2024-03-07,1504,Terra,MODIS,73,61.03,298.7,5,N,0
15.6276,99.9246,310.8,1,1,2024-03-07,1504,Terra,MODIS,63,61.03,299.4,6,N,0
15.7008,101.211,317.6,1.1,1,2024-03-07,1504,Terra,MODIS,94,61.03,298.9,13.1,N,0
15.5799,100.8564,315.7,1,1,2024-03-07,1504,Terra,MODIS,90,61.03,300.4,10,N,0
15.2658,98.8763,308.6,1,1,2024-03-07,1504,Terra,MODIS,72,61.03,295,6.7,N,0
15.9407,104.1691,310.5,1.5,1.2,2024-03-07,1504,Terra,MODIS,80,61.03,297.2,12.4,N,0
15.9299,104.1706,308.1,1.5,1.2,2024-03-07,1504,Terra,MODIS,74,61.03,297.3,9.9,N,0
15.1547,98.8711,305.9,1,1,2024-03-07,1504,Terra,MODIS,61,61.03,293.5,5.6,N,0
15.0621,98.9956,312.7,1,1,2024-03-07,1504,Terra,MODIS,84,61.03,297,8.7,N,0
15.0519,98.9881,314.9,1,1,2024-03-07,1504,Terra,MODIS,89,61.03,296.9,10.5,N,0
15.0532,98.9972,311.3,1,1,2024-03-07,1504,Terra,MODIS,80,61.03,297.4,7.4,N,0
15.0403,98.9713,318.4,1,1,2024-03-07,1504,Terra,MODIS,96,61.03,296.4,14.4,N,0
15.0297,99.2236,314.1,1,1,2024-03-07,1504,Terra,MODIS,84,61.03,297.9,8.5,N,0
15.0081,99.1987,312.5,1,1,2024-03-07,1504,Terra,MODIS,35,61.03,298.2,6.5,N,0
14.9992,99.2002,316.5,1,1,2024-03-07,1504,Terra,MODIS,91,61.03,298.2,10.3,N,0
15.0005,99.2095,326.8,1,1,2024-03-07,1504,Terra,MODIS,100,61.03,298.5,21.2,N,0
14.9917,99.2109,312.7,1,1,2024-03-07,1504,Terra,MODIS,83,61.03,298,8.2,N,0
14.9438,99.0672,310.6,1,1,2024-03-07,1504,Terra,MODIS,77,61.03,298.6,6.3,N,0
14.9362,99.0779,311.4,1,1,2024-03-07,1504,Terra,MODIS,80,61.03,298.7,6.8,N,0
14.9202,99.0393,309.1,1,1,2024-03-07,1504,Terra,MODIS,34,61.03,298.6,4.7,N,0
14.9113,99.0407,314,1,1,2024-03-07,1504,Terra,MODIS,59,61.03,298.8,8.2,N,0
15.2222,101.3465,326.7,1.1,1,2024-03-07,1504,Terra,MODIS,100,61.03,299.8,22.7,N,0
15.1224,100.8781,313.8,1,1,2024-03-07,1504,Terra,MODIS,84,61.03,298.7,9.4,N,0
15.2517,102.0717,308.5,1.1,1.1,2024-03-07,1504,Terra,MODIS,68,61.03,297.6,6.4,N,0
15.253,102.0821,309.6,1.1,1.1,2024-03-07,1504,Terra,MODIS,72,61.03,297.6,7.3,N,0
15.2528,102.4968,307,1.2,1.1,2024-03-07,1504,Terra,MODIS,63,61.03,295.2,6.8,N,0
14.6747,98.9949,311.9,1,1,2024-03-07,1504,Terra,MODIS,81,61.03,298.5,7.8,N,0
15.2093,103.2005,304.1,1.3,1.1,2024-03-07,1504,Terra,MODIS,31,61.03,291.8,5.5,N,0
15.2085,103.1944,304.8,1.3,1.1,2024-03-07,1504,Terra,MODIS,57,61.03,292.2,6.4,N,0
14.8226,102.424,304.9,1.2,1.1,2024-03-07,1504,Terra,MODIS,55,61.03,294.1,4.8,N,0
14.7454,102.2745,312.4,1.1,1.1,2024-03-07,1504,Terra,MODIS,83,61.03,294.5,10.6,N,0
14.7467,102.2848,307.4,1.1,1.1,2024-03-07,1504,Terra,MODIS,67,61.03,294.9,6.2,N,0
14.225,98.8848,327.4,1,1,2024-03-07,1504,Terra,MODIS,100,61.03,297.7,23.6,N,0
14.2263,98.8942,308.3,1,1,2024-03-07,1504,Terra,MODIS,69,61.03,297.4,5,N,0
14.672,103.1433,308.7,1.3,1.1,2024-03-07,1504,Terra,MODIS,75,61.03,284.1,11.9,N,0
14.6734,103.1548,305.8,1.3,1.1,2024-03-07,1504,Terra,MODIS,66,61.03,284.3,9.3,N,0
13.7412,99.1787,308.8,1,1,2024-03-07,1504,Terra,MODIS,71,61.03,296.5,6.3,N,0
13.7042,99.175,308.5,1,1,2024-03-07,1504,Terra,MODIS,48,61.03,295.5,6,N,0
14.0087,101.3588,316.8,1,1,2024-03-07,1504,Terra,MODIS,92,61.03,297.7,11.9,N,0
14.0099,101.3682,308.1,1,1,2024-03-07,1504,Terra,MODIS,61,61.03,297.8,4.8,N,0
13.6965,99.1853,308.5,1,1,2024-03-07,1504,Terra,MODIS,25,61.03,296.7,5.7,N,0
13.6151,99.2608,309.4,1,1,2024-03-07,1504,Terra,MODIS,73,61.03,297,6.6,N,0
13.8687,102.0401,307.8,1.1,1,2024-03-07,1504,Terra,MODIS,62,61.03,297.1,5.4,N,0
13.8609,102.0375,314.4,1.1,1,2024-03-07,1504,Terra,MODIS,86,61.03,296.7,10.9,N,0
13.7707,101.7122,318.6,1.1,1,2024-03-07,1504,Terra,MODIS,96,61.03,297.9,13.5,N,0
13.7616,101.7135,330.3,1.1,1,2024-03-07,1504,Terra,MODIS,100,61.03,298.6,27.7,N,0
13.3723,101.1523,318.2,1,1,2024-03-07,1504,Terra,MODIS,96,61.03,297.5,13.6,N,0
12.9796,99.6594,310.7,1,1,2024-03-07,1504,Terra,MODIS,78,61.03,296.8,7.5,N,0
12.9746,99.6881,311,1,1,2024-03-07,1504,Terra,MODIS,79,61.03,297.1,7.3,N,0
13.179,101.3528,311.5,1,1,2024-03-07,1504,Terra,MODIS,80,61.03,295.7,8.1,N,0
13.1701,101.3541,309.1,1,1,2024-03-07,1504,Terra,MODIS,73,61.03,295.9,6.5,N,0
19.7812,98.9808,316.1,1,1,2024-03-07,1505,Terra,MODIS,92,61.03,294.4,13.7,N,0
16.6423,101.8676,307,1.1,1.1,2024-03-07,1505,Terra,MODIS,66,61.03,295.5,6.4,N,0
16.6768,101.7663,309.5,1.1,1.1,2024-03-07,1505,Terra,MODIS,75,61.03,296.9,7.9,N,0
16.7086,101.4539,306,1.1,1,2024-03-07,1505,Terra,MODIS,34,61.03,295.4,4.9,N,0
16.7179,101.4526,308.2,1.1,1,2024-03-07,1505,Terra,MODIS,70,61.03,295.7,6.9,N,0
16.981,103.1034,311.2,1.4,1.2,2024-03-07,1505,Terra,MODIS,80,61.03,295.9,14,N,0
16.9281,102.5154,309.6,1.2,1.1,2024-03-07,1505,Terra,MODIS,52,61.03,299.2,7.4,N,0
16.5171,99.3073,313.3,1,1,2024-03-07,1505,Terra,MODIS,85,61.03,296.7,8.6,N,0
16.5158,99.2982,315.8,1,1,2024-03-07,1505,Terra,MODIS,91,61.03,296.3,10.5,N,0
16.5002,99.1882,308.7,1,1,2024-03-07,1505,Terra,MODIS,72,61.03,296.1,6,N,0
17.1593,104.0114,306.9,1.6,1.2,2024-03-07,1505,Terra,MODIS,69,61.03,295.9,10.7,N,0
17.0042,102.052,308,1.2,1.1,2024-03-07,1505,Terra,MODIS,70,61.03,296.5,7.3,N,0
17.0029,102.0412,310.6,1.2,1.1,2024-03-07,1505,Terra,MODIS,78,61.03,295.9,9.5,N,0
16.9245,101.4253,306.3,1.1,1,2024-03-07,1505,Terra,MODIS,50,61.03,296,4.8,N,0
16.9232,101.4153,308.1,1.1,1,2024-03-07,1505,Terra,MODIS,69,61.03,296.8,6,N,0
16.8896,101.1565,308,1.1,1,2024-03-07,1505,Terra,MODIS,69,61.03,296.7,6.6,N,0
16.6637,99.1035,306.3,1,1,2024-03-07,1505,Terra,MODIS,24,61.03,295.1,3.8,N,0
16.6624,99.0944,321.6,1,1,2024-03-07,1505,Terra,MODIS,100,61.03,296,16.4,N,0
16.6712,99.093,309,1,1,2024-03-07,1505,Terra,MODIS,68,61.03,295.3,5.7,N,0
16.7566,99.0455,309,1,1,2024-03-07,1505,Terra,MODIS,72,61.03,296.4,5.7,N,0
16.882,99.6009,306.1,1,1,2024-03-07,1505,Terra,MODIS,61,61.03,295.9,4.4,N,0
17.2224,101.867,309.9,1.2,1.1,2024-03-07,1505,Terra,MODIS,76,61.03,295.1,9.7,N,0
17.5408,102.9279,308.2,1.3,1.1,2024-03-07,1505,Terra,MODIS,70,61.03,297.3,8.5,N,0
17.2555,100.3768,309,1,1,2024-03-07,1505,Terra,MODIS,74,61.03,298.4,6.7,N,0
17.4274,101.1208,308,1.1,1,2024-03-07,1505,Terra,MODIS,71,61.03,294,7.6,N,0
17.4261,101.111,316.4,1.1,1,2024-03-07,1505,Terra,MODIS,93,61.03,294.9,15,N,0
17.5751,101.9014,305.8,1.2,1.1,2024-03-07,1505,Terra,MODIS,61,61.03,295.6,5.5,N,0
17.6301,102.0265,306.6,1.2,1.1,2024-03-07,1505,Terra,MODIS,64,61.03,295.7,6.7,N,0
17.6286,102.0156,310.2,1.2,1.1,2024-03-07,1505,Terra,MODIS,77,61.03,295.3,9.8,N,0
17.6332,102.0203,314.5,1.2,1.1,2024-03-07,1505,Terra,MODIS,88,61.03,295.8,13.9,N,0
17.1578,98.3644,305.5,1,1,2024-03-07,1505,Terra,MODIS,61,61.03,295.2,5.1,N,0
17.4049,99.1925,307.5,1,1,2024-03-07,1505,Terra,MODIS,30,61.03,297.5,4.4,N,0
17.4023,99.174,309.4,1,1,2024-03-07,1505,Terra,MODIS,75,61.03,297.9,5.5,N,0
17.3292,98.5331,310.3,1,1,2024-03-07,1505,Terra,MODIS,78,61.03,293.1,8.7,N,0
17.3278,98.5234,304.9,1,1,2024-03-07,1505,Terra,MODIS,54,61.03,294.4,4.8,N,0
17.3487,98.606,310.8,1,1,2024-03-07,1505,Terra,MODIS,80,61.03,296,8,N,0
17.3381,98.5319,312,1,1,2024-03-07,1505,Terra,MODIS,83,61.03,292.6,10,N,0
17.3367,98.5222,307.1,1,1,2024-03-07,1505,Terra,MODIS,68,61.03,293.7,6.2,N,0
17.4794,98.9397,314.8,1,1,2024-03-07,1505,Terra,MODIS,89,61.03,297.3,9.7,N,0
17.7897,100.5864,306.3,1,1,2024-03-07,1505,Terra,MODIS,38,61.03,295.8,4.2,N,0
17.7988,100.5852,312.3,1,1,2024-03-07,1505,Terra,MODIS,83,61.03,296.3,8.4,N,0
17.5292,98.6414,309,1,1,2024-03-07,1505,Terra,MODIS,75,61.03,296.5,6.9,N,0
18.0437,102.2125,315.1,1.2,1.1,2024-03-07,1505,Terra,MODIS,90,61.03,297.3,15,N,0
18.0423,102.2009,307.1,1.2,1.1,2024-03-07,1505,Terra,MODIS,64,61.03,296.6,6.8,N,0
17.8778,100.6264,306.4,1,1,2024-03-07,1505,Terra,MODIS,64,61.03,296.1,4.8,N,0
17.94,100.7488,306.5,1.1,1,2024-03-07,1505,Terra,MODIS,64,61.03,295.6,5.4,N,0
18.0363,100.916,306.9,1.1,1,2024-03-07,1505,Terra,MODIS,64,61.03,294.5,5.5,N,0
18.0041,100.1959,309.5,1,1,2024-03-07,1505,Terra,MODIS,75,61.03,298.8,6.8,N,0
18.0917,100.7112,308.2,1.1,1,2024-03-07,1505,Terra,MODIS,71,61.03,297.2,5.5,N,0
18.0502,100.2598,309.4,1,1,2024-03-07,1505,Terra,MODIS,74,61.03,298,7.3,N,0
18.1369,100.8479,307.8,1.1,1,2024-03-07,1505,Terra,MODIS,69,61.03,297.4,5.7,N,0
18.091,100.023,306.9,1,1,2024-03-07,1505,Terra,MODIS,61,61.03,296.3,5.2,N,0
18.2249,100.8895,308.1,1.1,1,2024-03-07,1505,Terra,MODIS,42,61.03,296.5,5.5,N,0
18.2315,100.8685,308.4,1.1,1,2024-03-07,1505,Terra,MODIS,51,61.03,297.1,5.7,N,0
18.3809,100.8097,307,1.1,1,2024-03-07,1505,Terra,MODIS,44,61.03,295.6,4.9,N,0
18.3736,99.6599,310.9,1,1,2024-03-07,1505,Terra,MODIS,75,61.03,298.5,7.2,N,0
18.3723,99.6506,314.2,1,1,2024-03-07,1505,Terra,MODIS,88,61.03,298.2,10,N,0
18.4936,99.2598,308.7,1,1,2024-03-07,1505,Terra,MODIS,73,61.03,297,6,N,0
18.5024,99.2584,307,1,1,2024-03-07,1505,Terra,MODIS,46,61.03,296.5,5,N,0
18.6073,98.7568,320.7,1,1,2024-03-07,1505,Terra,MODIS,100,61.03,296.8,16.6,N,0
18.606,98.7476,318.3,1,1,2024-03-07,1505,Terra,MODIS,97,61.03,296.9,14.2,N,0
18.7128,99.2511,317.1,1,1,2024-03-07,1505,Terra,MODIS,94,61.03,297.5,12.7,N,0
18.6537,98.702,305.6,1,1,2024-03-07,1505,Terra,MODIS,64,61.03,294.9,5.4,N,0
18.7544,99.2765,306.7,1,1,2024-03-07,1505,Terra,MODIS,69,61.03,296.5,5.9,N,0
18.8891,99.731,307.3,1,1,2024-03-07,1505,Terra,MODIS,70,61.03,296.9,5.8,N,0
18.7561,98.7745,306.4,1,1,2024-03-07,1505,Terra,MODIS,67,61.03,294.7,5.4,N,0
18.9544,98.873,308.2,1,1,2024-03-07,1505,Terra,MODIS,74,61.03,295.5,6.7,N,0
19.3333,100.2911,310,1,1,2024-03-07,1505,Terra,MODIS,79,61.03,296.7,7.9,N,0
19.4023,99.0368,308.4,1,1,2024-03-07,1505,Terra,MODIS,74,61.03,295.5,6.8,N,0
19.3044,98.2812,305.9,1,1,2024-03-07,1505,Terra,MODIS,66,61.03,293.9,5.7,N,0
19.4054,98.4693,308.3,1,1,2024-03-07,1505,Terra,MODIS,74,61.03,294.7,6.6,N,0
19.3856,98.2041,305.7,1,1,2024-03-07,1505,Terra,MODIS,65,61.03,294.8,5,N,0
19.3958,98.2122,304.7,1,1,2024-03-07,1505,Terra,MODIS,55,61.03,294.5,4.5,N,0
19.4015,97.8653,306.4,1,1,2024-03-07,1505,Terra,MODIS,68,61.03,295.9,6,N,0
19.4913,98.1712,303.7,1,1,2024-03-07,1505,Terra,MODIS,49,61.03,293.4,4.4,N,0
20.0725,99.0739,310.6,1.3,1.1,2024-03-08,0315,Terra,MODIS,52,61.03,297.8,7.8,D,0
18.0723,97.9637,310.9,1.4,1.2,2024-03-08,0315,Terra,MODIS,35,61.03,296.2,7.9,D,0
17.4102,102.881,321.6,1,1,2024-03-08,0315,Terra,MODIS,71,61.03,300.2,10,D,0
17.4116,102.8715,319,1,1,2024-03-08,0315,Terra,MODIS,65,61.03,300.1,7.4,D,0
17.7775,100.5992,317.3,1,1,2024-03-08,0315,Terra,MODIS,43,61.03,298.4,7,D,0
17.7969,100.592,323.5,1,1,2024-03-08,0315,Terra,MODIS,71,61.03,297.8,14.4,D,0
17.8745,100.6296,313.3,1,1,2024-03-08,0315,Terra,MODIS,35,61.03,297.3,5.2,D,0
17.9436,100.5967,315.1,1,1,2024-03-08,0315,Terra,MODIS,44,61.03,298.3,6.4,D,0
17.951,100.9388,315,1,1,2024-03-08,0315,Terra,MODIS,58,61.03,296.4,6.8,D,0
17.9523,100.9292,315.6,1,1,2024-03-08,0315,Terra,MODIS,56,61.03,298.3,6.9,D,0
17.7691,102.8276,319.4,1,1,2024-03-08,0315,Terra,MODIS,67,61.03,300.4,8.9,D,0
17.7705,102.8181,319.8,1,1,2024-03-08,0315,Terra,MODIS,69,61.03,300.8,9,D,0
18.1298,100.9777,314.3,1,1,2024-03-08,0315,Terra,MODIS,25,61.03,297.5,6,D,0
18.1374,100.9885,319.1,1,1,2024-03-08,0315,Terra,MODIS,70,61.03,297.4,10.3,D,0
18.1387,100.9791,311.7,1,1,2024-03-08,0315,Terra,MODIS,13,61.03,296.3,4.1,D,0
18.43,99.2334,313.9,1.2,1.1,2024-03-08,0315,Terra,MODIS,53,61.03,300.6,7.5,D,0
18.2261,100.8826,313.9,1,1,2024-03-08,0315,Terra,MODIS,56,61.03,300.2,6.1,D,0
18.592,98.687,312.4,1.3,1.1,2024-03-08,0315,Terra,MODIS,51,61.03,300.8,7.6,D,0
18.5935,98.6752,316.6,1.3,1.1,2024-03-08,0315,Terra,MODIS,65,61.03,301.3,12.7,D,0
18.3836,100.8116,318,1,1,2024-03-08,0315,Terra,MODIS,60,61.03,300.9,7.5,D,0
18.5479,99.735,313,1.1,1.1,2024-03-08,0315,Terra,MODIS,45,61.03,300.3,5.6,D,0
18.7534,98.782,314.3,1.3,1.1,2024-03-08,0315,Terra,MODIS,56,61.03,300.6,8.6,D,0
18.6243,100.2023,314,1.1,1,2024-03-08,0315,Terra,MODIS,50,61.03,300.7,5.3,D,0
18.6424,100.2632,315.7,1.1,1,2024-03-08,0315,Terra,MODIS,52,61.03,300.6,5.4,D,0
18.6438,100.2527,318.8,1.1,1,2024-03-08,0315,Terra,MODIS,70,61.03,301.8,8.7,D,0
18.7357,99.8491,316.2,1.1,1.1,2024-03-08,0315,Terra,MODIS,66,61.03,300.4,9.9,D,0
18.6984,100.5301,309.8,1.1,1,2024-03-08,0315,Terra,MODIS,15,61.03,294,5.6,D,0
18.897,99.2495,311.4,1.2,1.1,2024-03-08,0315,Terra,MODIS,48,61.03,299.6,5.5,D,0
18.8884,99.7224,311.8,1.1,1.1,2024-03-08,0315,Terra,MODIS,47,61.03,299.6,5.3,D,0
19.2316,98.8675,311.3,1.3,1.1,2024-03-08,0315,Terra,MODIS,51,61.03,299,6.9,D,0
19.3929,98.0564,312,1.4,1.2,2024-03-08,0315,Terra,MODIS,50,61.03,299.3,8.2,D,0
19.4119,97.9876,314.2,1.5,1.2,2024-03-08,0315,Terra,MODIS,62,61.03,298.4,13.1,D,0
19.2284,100.2202,314.1,1.1,1,2024-03-08,0315,Terra,MODIS,63,61.03,299.6,7.4,D,0
19.3474,100.3539,316.6,1.1,1,2024-03-08,0315,Terra,MODIS,68,61.03,299.2,8.7,D,0
19.3566,100.3554,313.3,1.1,1,2024-03-08,0315,Terra,MODIS,36,61.03,299.3,5.6,D,0
19.2968,101.0003,351.9,1,1,2024-03-08,0315,Terra,MODIS,96,61.03,300.3,63.3,D,0
19.2981,100.9906,336.1,1,1,2024-03-08,0315,Terra,MODIS,88,61.03,299.3,32.3,D,0
19.4685,101.1567,318.9,1,1,2024-03-08,0315,Terra,MODIS,38,61.03,303.8,8.7,D,0
19.778,98.9807,323,1.3,1.1,2024-03-08,0315,Terra,MODIS,76,61.03,299.8,20.7,D,0
19.5486,101.2433,313.5,1,1,2024-03-08,0315,Terra,MODIS,41,61.03,300.5,6.1,D,0
15.6813,100.7589,327.9,1,1,2024-03-08,0316,Terra,MODIS,74,61.03,304.5,12,D,0
15.6724,100.7576,326.4,1,1,2024-03-08,0316,Terra,MODIS,69,61.03,301.6,9.6,D,0
15.4255,101.8257,323.9,1,1,2024-03-08,0316,Terra,MODIS,63,61.03,302.3,7.9,D,0
15.6158,99.3704,325.2,1.1,1,2024-03-08,0316,Terra,MODIS,77,61.03,302.7,13.2,D,0
15.3766,100.6386,322.6,1,1,2024-03-08,0316,Terra,MODIS,63,61.03,302.3,5.9,D,0
14.7894,101.0648,319.4,1,1,2024-03-08,0316,Terra,MODIS,63,61.03,299.3,5.1,D,0
15.06,98.9993,321.8,1.1,1.1,2024-03-08,0316,Terra,MODIS,73,61.03,300.7,12.4,D,0
15.0202,99.2231,317.2,1.1,1,2024-03-08,0316,Terra,MODIS,14,61.03,297.5,7.8,D,0
15.003,99.2105,317.5,1.1,1,2024-03-08,0316,Terra,MODIS,42,61.03,297.7,7.9,D,0
14.6257,99.8183,325,1,1,2024-03-08,0316,Terra,MODIS,77,61.03,298.8,11.7,D,0
14.6787,99.0978,320.1,1.1,1.1,2024-03-08,0316,Terra,MODIS,70,61.03,300.7,8.1,D,0
14.6208,99.3155,313.1,1.1,1,2024-03-08,0316,Terra,MODIS,47,61.03,291.3,7.7,D,0
14.2073,101.2001,314.5,1,1,2024-03-08,0316,Terra,MODIS,63,61.03,288.5,5.1,D,0
14.1579,101.0292,313.1,1,1,2024-03-08,0316,Terra,MODIS,53,61.03,273.3,8.8,D,0
14.0661,101.3491,322.9,1,1,2024-03-08,0316,Terra,MODIS,71,61.03,299.5,7.5,D,0
14.0647,101.3581,320,1,1,2024-03-08,0316,Terra,MODIS,55,61.03,297.5,5.3,D,0
13.9299,101.7701,317,1,1,2024-03-08,0316,Terra,MODIS,45,61.03,285.7,7.4,D,0
14.161,99.8459,319.1,1,1,2024-03-08,0316,Terra,MODIS,69,61.03,297.8,6,D,0
16.2369,101.0074,321.9,1,1,2024-03-08,0316,Terra,MODIS,70,61.03,300.6,11.1,D,0
16.144,101.5269,320.7,1,1,2024-03-08,0316,Terra,MODIS,64,61.03,302.9,5.7,D,0
15.5197,103.6535,316.7,1.1,1.1,2024-03-08,0316,Terra,MODIS,31,61.03,295.7,7.3,D,0
15.8431,101.3072,324,1,1,2024-03-08,0316,Terra,MODIS,50,61.03,304.2,11,D,0
15.8346,101.2405,326.6,1,1,2024-03-08,0316,Terra,MODIS,67,61.03,305.7,10.8,D,0
15.7495,101.1282,326.8,1,1,2024-03-08,0316,Terra,MODIS,74,61.03,307.5,7.2,D,0
15.6826,100.7496,327.7,1,1,2024-03-08,0316,Terra,MODIS,71,61.03,304.4,11.7,D,0
15.6737,100.7484,331.5,1,1,2024-03-08,0316,Terra,MODIS,79,61.03,303.8,16.1,D,0
17.1322,103.671,315.3,1.1,1,2024-03-08,0316,Terra,MODIS,50,61.03,298.2,8.8,D,0
17.6144,100.5134,318.7,1,1,2024-03-08,0316,Terra,MODIS,54,61.03,301.7,6.7,D,0
17.9103,98.5926,317.1,1.3,1.1,2024-03-08,0316,Terra,MODIS,53,61.03,303.1,7.8,D,0
17.1306,103.6812,317.9,1.1,1,2024-03-08,0316,Terra,MODIS,63,61.03,299.3,10.9,D,0
17.1823,102.6193,315,1,1,2024-03-08,0316,Terra,MODIS,38,61.03,299,4.7,D,0
17.5258,99.3417,332.2,1.2,1.1,2024-03-08,0316,Terra,MODIS,84,61.03,300.5,28.9,D,0
17.4289,99.6375,316.6,1.1,1.1,2024-03-08,0316,Terra,MODIS,49,61.03,297.8,6.9,D,0
17.5259,98.6466,316.1,1.3,1.1,2024-03-08,0316,Terra,MODIS,59,61.03,302,9.2,D,0
17.4773,98.9415,319.7,1.2,1.1,2024-03-08,0316,Terra,MODIS,47,61.03,302,10.5,D,0
17.4044,99.1991,315,1.2,1.1,2024-03-08,0316,Terra,MODIS,35,61.03,297.6,8.2,D,0
17.4194,98.4465,317.5,1.3,1.1,2024-03-08,0316,Terra,MODIS,62,61.03,301.6,11,D,0
17.3484,98.5985,321.1,1.3,1.1,2024-03-08,0316,Terra,MODIS,71,61.03,299.8,16.6,D,0
17.347,98.6096,316.2,1.3,1.1,2024-03-08,0316,Terra,MODIS,52,61.03,299.8,9.6,D,0
