latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
20.0034,99.31358,312.59,1,1,2024-11-23,0735,Aqua,MODIS,68,6.1NRT,299.6,4.72,D
18.35472,103.5785,304.24,1.02,1.01,2024-11-23,1942,Aqua,MODIS,59,6.1NRT,290.98,5.63,N
19.52832,100.12941,314.36,1.03,1.02,2024-11-24,0312,Terra,MODIS,70,6.1NRT,299,6.38,D
17.51645,100.28941,311.62,1.08,1.04,2024-11-24,0312,Terra,MODIS,60,6.1NRT,295.81,5.37,D
17.57229,100.34554,310.9,1.09,1.04,2024-11-24,0312,Terra,MODIS,53,6.1NRT,296.6,5.7,D
17.76301,100.36875,308.08,1.08,1.04,2024-11-24,0312,Terra,MODIS,56,6.1NRT,293.9,5.05,D
18.235,99.69011,316.29,1.03,1.01,2024-11-24,0312,Terra,MODIS,68,6.1NRT,298.26,9.77,D
19.16963,100.78365,313.52,1.09,1.04,2024-11-24,0312,Terra,MODIS,71,6.1NRT,295.21,9.39,D
16.21238,101.10946,322.06,1.22,1.1,2024-11-24,0312,Terra,MODIS,77,6.1NRT,295.19,17.95,D
16.21414,101.09841,316.38,1.22,1.1,2024-11-24,0312,Terra,MODIS,70,6.1NRT,295.71,10.49,D
16.22201,101.11108,314.57,1.22,1.1,2024-11-24,0312,Terra,MODIS,17,6.1NRT,295.31,7.78,D
16.83423,103.57555,311.93,1.74,1.29,2024-11-24,0312,Terra,MODIS,65,6.1NRT,291.09,10.8,D
15.33907,101.09751,311.3,1.25,1.11,2024-11-24,0314,Terra,MODIS,60,6.1NRT,291.51,6.15,D
15.33283,101.20174,313.86,1.27,1.12,2024-11-24,0314,Terra,MODIS,60,6.1NRT,291.71,9.07,D
15.33462,101.19028,313.03,1.27,1.12,2024-11-24,0314,Terra,MODIS,55,6.1NRT,291.78,7.91,D
15.57096,100.54588,312.08,1.16,1.07,2024-11-24,0314,Terra,MODIS,61,6.1NRT,289.47,6.88,D
15.03115,101.22771,311.08,1.29,1.13,2024-11-24,0314,Terra,MODIS,63,6.1NRT,291.71,7.27,D
14.9594,100.99582,318.03,1.48,1.2,2024-11-25,0713,Aqua,MODIS,53,6.1NRT,293.17,16.41,D
18.96926,100.6834,315.25,1.33,1.14,2024-11-25,0713,Aqua,MODIS,76,6.1NRT,290.26,16.73,D
18.97117,100.69503,315.48,1.33,1.14,2024-11-25,0713,Aqua,MODIS,76,6.1NRT,290.59,16.95,D
17.4035,104.37382,315.98,1,1,2024-11-25,0713,Aqua,MODIS,65,6.1NRT,295.18,5.84,D
17.17416,104.25435,318.14,1,1,2024-11-25,0713,Aqua,MODIS,50,6.1NRT,296.27,9.14,D
16.1631,100.34987,309.87,1.56,1.23,2024-11-25,0713,Aqua,MODIS,64,6.1NRT,285.05,8.22,D
15.88266,103.96466,327.92,1.03,1.01,2024-11-25,0713,Aqua,MODIS,84,6.1NRT,296.41,20.95,D
15.88405,103.97396,322.35,1.03,1.01,2024-11-25,0713,Aqua,MODIS,79,6.1NRT,296.19,14.14,D
15.53411,102.88438,310.2,1.12,1.06,2024-11-25,0713,Aqua,MODIS,63,6.1NRT,288.51,6.81,D
14.95732,100.98299,315.14,1.48,1.2,2024-11-25,0713,Aqua,MODIS,32,6.1NRT,292.85,12.72,D
15.46894,103.28284,302.53,1.13,1.06,2024-11-25,1444,Terra,MODIS,37,6.1NRT,288.18,5.31,N
17.20232,103.43762,308.14,1,1,2024-11-26,0253,Terra,MODIS,56,6.1NRT,286,4.53,D
15.67112,100.62318,310.21,1.12,1.05,2024-11-26,0253,Terra,MODIS,53,6.1NRT,290.71,4.58,D
16.26282,101.94769,315.62,1.02,1.01,2024-11-26,0253,Terra,MODIS,68,6.1NRT,292.88,8.33,D
16.33948,101.99383,312.65,1.02,1.01,2024-11-26,0253,Terra,MODIS,63,6.1NRT,290.17,6.06,D
16.23814,104.26994,312.08,1.05,1.03,2024-11-26,0253,Terra,MODIS,53,6.1NRT,294.2,5.53,D
16.99458,99.76218,312.49,1.7,1.28,2024-11-26,0754,Aqua,MODIS,63,6.1NRT,293.07,9.76,D
17.09696,99.38255,317.7,1.6,1.25,2024-11-26,0754,Aqua,MODIS,63,6.1NRT,292.62,19.72,D
15.25725,102.42466,311.91,2.6,1.55,2024-11-27,0654,Aqua,MODIS,54,6.1NRT,293.79,18.08,D
15.55426,103.9279,314.12,1.96,1.37,2024-11-27,0654,Aqua,MODIS,62,6.1NRT,296.64,16.18,D
15.26371,102.42833,312.7,2.6,1.55,2024-11-27,0654,Aqua,MODIS,40,6.1NRT,293.96,18.39,D
19.27543,100.20509,304.68,3.16,1.68,2024-11-27,0656,Aqua,MODIS,28,6.1NRT,287.34,13.3,D
16.3075,104.53387,301,1.03,1.01,2024-11-27,1424,Terra,MODIS,36,6.1NRT,290.92,3.99,N
14.42429,103.70269,304.9,1.14,1.06,2024-11-27,1424,Terra,MODIS,62,6.1NRT,292.97,5.55,N
17.27934,103.97834,315.12,1.37,1.16,2024-11-28,0234,Terra,MODIS,70,6.1NRT,295.47,13.39,D
15.46985,104.46535,309.16,1.22,1.1,2024-11-28,0236,Terra,MODIS,60,6.1NRT,292.68,5.81,D
15.08367,100.0596,318.92,1,1,2024-11-28,0735,Aqua,MODIS,72,6.1NRT,298.39,10.13,D
19.47361,100.17605,316.49,1.04,1.02,2024-11-28,0735,Aqua,MODIS,53,6.1NRT,296.97,6.52,D
19.22559,99.98263,317.79,1.03,1.01,2024-11-28,0735,Aqua,MODIS,45,6.1NRT,297.51,8.36,D
18.2618,100.15398,318.57,1.02,1.01,2024-11-28,0735,Aqua,MODIS,74,6.1NRT,300.17,9.35,D
18.26794,100.32708,318.05,1.03,1.02,2024-11-28,0735,Aqua,MODIS,70,6.1NRT,299.7,9.08,D
17.61185,100.18327,316.52,1.02,1.01,2024-11-28,0735,Aqua,MODIS,74,6.1NRT,299.26,7.3,D
17.53011,100.0533,316.29,1.01,1.01,2024-11-28,0735,Aqua,MODIS,56,6.1NRT,298.49,7.76,D
17.37291,100.11861,309.92,1.01,1.01,2024-11-28,0735,Aqua,MODIS,50,6.1NRT,279.12,8.14,D
17.51364,101.75385,314.28,1.15,1.07,2024-11-28,0735,Aqua,MODIS,69,6.1NRT,294.19,11.2,D
17.16465,99.37839,314.53,1,1,2024-11-28,0735,Aqua,MODIS,53,6.1NRT,295.54,7.62,D
16.96031,98.55975,317.93,1.02,1.01,2024-11-28,0735,Aqua,MODIS,73,6.1NRT,299.85,9.41,D
17.09994,100.08568,313.67,1.01,1,2024-11-28,0735,Aqua,MODIS,51,6.1NRT,291.96,6.67,D
17.00766,99.95503,304.3,1.01,1,2024-11-28,0735,Aqua,MODIS,34,6.1NRT,286.6,2.57,D
16.75018,99.69891,310.51,1,1,2024-11-28,0735,Aqua,MODIS,65,6.1NRT,293.62,5.15,D
17.23348,104.92242,312.7,1.84,1.33,2024-11-28,0735,Aqua,MODIS,43,6.1NRT,295.64,15.02,D
16.48481,101.22002,316.68,1.07,1.03,2024-11-28,0735,Aqua,MODIS,58,6.1NRT,289.5,10.61,D
16.50735,102.12703,313.75,1.17,1.08,2024-11-28,0735,Aqua,MODIS,66,6.1NRT,299.03,7.6,D
16.13959,99.57841,313.06,1,1,2024-11-28,0735,Aqua,MODIS,69,6.1NRT,278.19,10,D
16.15949,100.47849,321.33,1.02,1.01,2024-11-28,0735,Aqua,MODIS,77,6.1NRT,300.95,10.8,D
16.07438,100.13455,314.08,1.01,1,2024-11-28,0735,Aqua,MODIS,68,6.1NRT,299.46,6.76,D
15.92569,99.94628,311.68,1,1,2024-11-28,0735,Aqua,MODIS,46,6.1NRT,296.12,3.66,D
16.3912,103.47976,313.34,1.41,1.17,2024-11-28,0735,Aqua,MODIS,64,6.1NRT,297.75,10.04,D
15.92523,100.59017,316.84,1.02,1.01,2024-11-28,0735,Aqua,MODIS,65,6.1NRT,301.86,6.2,D
15.78411,100.56075,318.13,1.02,1.01,2024-11-28,0735,Aqua,MODIS,70,6.1NRT,302.67,7.3,D
15.78542,100.56999,324.23,1.02,1.01,2024-11-28,0735,Aqua,MODIS,78,6.1NRT,303.06,13.53,D
16.21106,103.75642,312.59,1.46,1.19,2024-11-28,0735,Aqua,MODIS,54,6.1NRT,297.34,9.79,D
15.77525,100.56212,322.38,1.02,1.01,2024-11-28,0735,Aqua,MODIS,76,6.1NRT,302.76,11.05,D
15.77656,100.57136,328.01,1.02,1.01,2024-11-28,0735,Aqua,MODIS,81,6.1NRT,302.82,17.61,D
15.64163,100.5383,337.38,1.02,1.01,2024-11-28,0735,Aqua,MODIS,88,6.1NRT,302.73,31.83,D
15.64294,100.54751,319.7,1.02,1.01,2024-11-28,0735,Aqua,MODIS,71,6.1NRT,302.31,9.12,D
15.63146,101.18751,312.68,1.05,1.02,2024-11-28,0735,Aqua,MODIS,51,6.1NRT,298.85,4.85,D
15.29454,100.11639,313.68,1,1,2024-11-28,0735,Aqua,MODIS,62,6.1NRT,299.31,5.44,D
15.08236,100.05054,311.9,1,1,2024-11-28,0735,Aqua,MODIS,58,6.1NRT,299.12,4.19,D
15.04379,100.29387,314.42,1,1,2024-11-28,0735,Aqua,MODIS,60,6.1NRT,297.48,6.7,D
14.70054,99.7187,317.85,1,1,2024-11-28,0735,Aqua,MODIS,71,6.1NRT,300.78,7.09,D
14.48224,99.85773,327.03,1,1,2024-11-28,0735,Aqua,MODIS,81,6.1NRT,300.59,17.62,D
14.47424,101.02327,318.08,1.03,1.01,2024-11-28,0735,Aqua,MODIS,70,6.1NRT,298.45,8.87,D
14.39558,100.66022,311.5,1.01,1,2024-11-28,0735,Aqua,MODIS,54,6.1NRT,296.59,4.69,D
13.97312,100.80153,313.91,1.01,1.01,2024-11-28,0735,Aqua,MODIS,59,6.1NRT,297.51,5.07,D
14.95815,100.77464,302.52,1.69,1.28,2024-11-28,1505,Terra,MODIS,50,6.1NRT,287.98,9.79,N
14.95928,100.78115,302.61,1.69,1.28,2024-11-28,1505,Terra,MODIS,50,6.1NRT,287.71,9.22,N
16.81427,102.78036,310.93,1.76,1.3,2024-11-29,0314,Terra,MODIS,69,6.1NRT,282.7,17.1,D
17.28926,99.90488,308.35,1.13,1.06,2024-11-29,0314,Terra,MODIS,61,6.1NRT,296.01,4.91,D
17.5152,100.07249,335.3,1.15,1.07,2024-11-29,0314,Terra,MODIS,89,6.1NRT,298.99,36.88,D
17.48355,100.3691,310.72,1.19,1.09,2024-11-29,0314,Terra,MODIS,47,6.1NRT,292.61,6.76,D
17.01667,100.24239,310.91,1.19,1.08,2024-11-29,0314,Terra,MODIS,67,6.1NRT,286.8,9.21,D
17.92245,102.7948,309.22,1.68,1.27,2024-11-29,0314,Terra,MODIS,49,6.1NRT,295.16,8.92,D
17.48531,100.35815,307.93,1.19,1.08,2024-11-29,0314,Terra,MODIS,27,6.1NRT,291.15,4.71,D
17.7743,100.72012,312.18,1.23,1.1,2024-11-29,0314,Terra,MODIS,69,6.1NRT,295.49,9.59,D
16.81356,102.7908,307.64,1.76,1.3,2024-11-29,0314,Terra,MODIS,36,6.1NRT,284.28,10.48,D
16.14879,99.68973,308.65,1.14,1.06,2024-11-29,0317,Terra,MODIS,61,6.1NRT,295.67,4.93,D
14.91558,100.66783,317.19,1.35,1.15,2024-11-29,0317,Terra,MODIS,76,6.1NRT,295.03,17.78,D
14.91748,100.65578,315.08,1.34,1.15,2024-11-29,0317,Terra,MODIS,74,6.1NRT,295.81,15.01,D
14.96799,100.98747,308.92,1.41,1.18,2024-11-29,0317,Terra,MODIS,24,6.1NRT,291.67,8.88,D
14.9767,100.98247,307.18,1.41,1.17,2024-11-29,0317,Terra,MODIS,36,6.1NRT,291.45,7.75,D
15.10299,101.03561,311.91,1.41,1.18,2024-11-29,0317,Terra,MODIS,68,6.1NRT,292.84,12.64,D
15.36487,100.30448,313.31,1.26,1.11,2024-11-29,0317,Terra,MODIS,71,6.1NRT,294.81,9.97,D
15.36669,100.29315,312.02,1.26,1.11,2024-11-29,0317,Terra,MODIS,63,6.1NRT,294.68,8.68,D
15.25073,102.4548,320.89,1.78,1.31,2024-11-29,0317,Terra,MODIS,79,6.1NRT,293.59,34.41,D
15.26214,102.45682,328.43,1.78,1.31,2024-11-29,0317,Terra,MODIS,85,6.1NRT,294.67,52.98,D
15.91143,100.60981,317.26,1.29,1.13,2024-11-29,0317,Terra,MODIS,75,6.1NRT,296.05,14.19,D
15.91328,100.59821,312.93,1.29,1.13,2024-11-29,0317,Terra,MODIS,69,6.1NRT,295.7,8.59,D
14.11684,101.46591,360.87,1.32,1.14,2024-11-30,0716,Aqua,MODIS,100,6.1NRT,299.76,122.41,D
14.11874,101.47778,321.71,1.32,1.14,2024-11-30,0716,Aqua,MODIS,76,6.1NRT,298.8,17.7,D
14.62142,105.33334,316.39,1.01,1,2024-11-30,0716,Aqua,MODIS,69,6.1NRT,302.11,6.45,D
13.98502,101.28333,323.32,1.37,1.16,2024-11-30,0716,Aqua,MODIS,78,6.1NRT,297.98,25.11,D
13.88702,101.44389,351.56,1.34,1.15,2024-11-30,0716,Aqua,MODIS,96,6.1NRT,299.87,89.87,D
13.88898,101.45586,349.62,1.34,1.15,2024-11-30,0716,Aqua,MODIS,95,6.1NRT,299.93,83.2,D
13.87063,101.4646,315.65,1.34,1.15,2024-11-30,0716,Aqua,MODIS,59,6.1NRT,299.92,8.95,D
13.55688,102.41589,313.51,1.19,1.08,2024-11-30,0716,Aqua,MODIS,60,6.1NRT,298.97,6.89,D
13.57348,102.58584,315.1,1.16,1.07,2024-11-30,0716,Aqua,MODIS,64,6.1NRT,300.01,7.12,D
12.74919,101.14686,315.08,1.46,1.19,2024-11-30,0716,Aqua,MODIS,65,6.1NRT,297.73,8.26,D
15.3214,105.38258,314.33,1.02,1.01,2024-11-30,0716,Aqua,MODIS,59,6.1NRT,301.85,5.55,D
14.81911,101.86765,311.48,1.22,1.1,2024-11-30,0716,Aqua,MODIS,43,6.1NRT,297.05,5.65,D
14.82874,101.86595,310.31,1.22,1.1,2024-11-30,0716,Aqua,MODIS,29,6.1NRT,297.21,4.63,D
15.29143,104.10767,318.1,1.01,1,2024-11-30,0716,Aqua,MODIS,67,6.1NRT,302.14,8.09,D
15.26982,103.96148,313.1,1.01,1.01,2024-11-30,0716,Aqua,MODIS,44,6.1NRT,300.17,4.84,D
15.13152,105.21805,315.3,1.01,1,2024-11-30,0716,Aqua,MODIS,64,6.1NRT,301.99,4.86,D
14.64484,102.21566,311.81,1.18,1.08,2024-11-30,0716,Aqua,MODIS,49,6.1NRT,298.21,5.67,D
14.6465,102.22639,318.66,1.18,1.08,2024-11-30,0716,Aqua,MODIS,71,6.1NRT,297.62,12.82,D
15.02525,105.2504,330.5,1.01,1,2024-11-30,0716,Aqua,MODIS,83,6.1NRT,303.61,21.32,D
15.03436,105.31433,323,1.01,1.01,2024-11-30,0716,Aqua,MODIS,76,6.1NRT,302.77,12.75,D
14.92249,104.79889,317.46,1,1,2024-11-30,0716,Aqua,MODIS,67,6.1NRT,300.84,7.5,D
14.89117,105.16241,315.23,1.01,1,2024-11-30,0716,Aqua,MODIS,63,6.1NRT,300.19,6.44,D
14.74984,104.81959,312.38,1,1,2024-11-30,0716,Aqua,MODIS,53,6.1NRT,299.99,4.45,D
14.07464,100.63437,315.54,1.51,1.21,2024-11-30,0716,Aqua,MODIS,12,6.1NRT,298.77,8.33,D
14.07687,100.64788,321.57,1.5,1.21,2024-11-30,0716,Aqua,MODIS,76,6.1NRT,297.77,19.04,D
14.13873,101.47441,321.95,1.32,1.14,2024-11-30,0716,Aqua,MODIS,76,6.1NRT,299.39,18.71,D
17.34909,99.38901,308.89,1.62,1.25,2024-11-30,0718,Aqua,MODIS,53,6.1NRT,296.19,11.05,D
17.82847,102.47633,311.16,1.07,1.03,2024-11-30,0718,Aqua,MODIS,34,6.1NRT,298.25,5.07,D
17.33046,99.42945,312.33,1.61,1.25,2024-11-30,0718,Aqua,MODIS,0,6.1NRT,298.85,12.28,D
17.47475,100.29925,315.91,1.39,1.17,2024-11-30,0718,Aqua,MODIS,59,6.1NRT,299.14,10.76,D
17.61743,101.82761,310.32,1.14,1.06,2024-11-30,0718,Aqua,MODIS,58,6.1NRT,298.33,6.16,D
17.87782,104.1097,312.01,1,1,2024-11-30,0718,Aqua,MODIS,63,6.1NRT,299.65,5.71,D
17.08846,100.39391,314.41,1.39,1.17,2024-11-30,0718,Aqua,MODIS,68,6.1NRT,299.89,9.67,D
17.15675,100.93362,314.27,1.29,1.13,2024-11-30,0718,Aqua,MODIS,67,6.1NRT,298.38,9.44,D
17.31691,103.55409,314.39,1.01,1,2024-11-30,0718,Aqua,MODIS,62,6.1NRT,300.55,6.42,D
17.35961,104.0266,310.24,1,1,2024-11-30,0718,Aqua,MODIS,46,6.1NRT,298.58,4.06,D
15.92778,100.38953,310.27,1.46,1.19,2024-11-30,0718,Aqua,MODIS,58,6.1NRT,297.35,6.16,D
19.69712,100.16917,310.04,1.31,1.13,2024-11-30,0718,Aqua,MODIS,19,6.1NRT,291.7,6.48,D
19.41695,100.86009,319.37,1.21,1.09,2024-11-30,0718,Aqua,MODIS,78,6.1NRT,295.69,17.15,D
17.32121,103.82655,312.81,1,1,2024-11-30,0718,Aqua,MODIS,58,6.1NRT,300.04,5.32,D
16.73169,100.2171,314.09,1.45,1.19,2024-11-30,0718,Aqua,MODIS,68,6.1NRT,299.56,9.83,D
17.32422,104.61059,313.95,1.01,1,2024-11-30,0718,Aqua,MODIS,65,6.1NRT,299.91,5.67,D
17.35309,104.81361,313.19,1.01,1.01,2024-11-30,0718,Aqua,MODIS,48,6.1NRT,299.26,5.79,D
17.22217,104.53844,324.45,1,1,2024-11-30,0718,Aqua,MODIS,74,6.1NRT,300.98,15.54,D
17.22349,104.54761,320.71,1,1,2024-11-30,0718,Aqua,MODIS,65,6.1NRT,300.22,11.58,D
17.23777,104.91971,326.28,1.01,1.01,2024-11-30,0718,Aqua,MODIS,81,6.1NRT,300.63,18.55,D
17.04798,104.81991,311.04,1.01,1,2024-11-30,0718,Aqua,MODIS,56,6.1NRT,297.01,3.78,D
16.44948,101.26205,312.79,1.26,1.11,2024-11-30,0718,Aqua,MODIS,64,6.1NRT,300.13,6.47,D
16.06958,99.9688,310.15,1.55,1.23,2024-11-30,0718,Aqua,MODIS,60,6.1NRT,296.9,9.12,D
16.15755,100.49163,314.13,1.42,1.18,2024-11-30,0718,Aqua,MODIS,68,6.1NRT,300.81,9.19,D
16.05153,100.14812,310.52,1.51,1.21,2024-11-30,0718,Aqua,MODIS,61,6.1NRT,297.55,8.67,D
16.49636,103.45004,314.02,1.02,1.01,2024-11-30,0718,Aqua,MODIS,60,6.1NRT,300.91,5.8,D
16.36082,103.58242,317.38,1.02,1.01,2024-11-30,0718,Aqua,MODIS,67,6.1NRT,301.52,8.54,D
16.19627,103.35474,315.32,1.03,1.01,2024-11-30,0718,Aqua,MODIS,61,6.1NRT,301.21,5.99,D
15.7294,100.50491,318.27,1.44,1.19,2024-11-30,0718,Aqua,MODIS,73,6.1NRT,300.11,15,D
16.17847,103.35767,316.15,1.03,1.01,2024-11-30,0718,Aqua,MODIS,64,6.1NRT,301.14,6.64,D
16.17339,103.76395,314.68,1.01,1.01,2024-11-30,0718,Aqua,MODIS,59,6.1NRT,301.51,6.16,D
16.15918,103.85088,312.38,1.01,1,2024-11-30,0718,Aqua,MODIS,48,6.1NRT,299.02,5.06,D
16.10082,103.89416,315.65,1.01,1,2024-11-30,0718,Aqua,MODIS,62,6.1NRT,302.35,7.06,D
15.44064,100.44039,315.23,1.47,1.2,2024-11-30,0718,Aqua,MODIS,68,6.1NRT,300.34,12.08,D
15.94319,103.94476,313.98,1.01,1,2024-11-30,0718,Aqua,MODIS,48,6.1NRT,301.57,5.08,D
15.92888,103.98098,319.79,1.01,1,2024-11-30,0718,Aqua,MODIS,70,6.1NRT,301.98,10.17,D
15.34171,101.09491,313.59,1.34,1.15,2024-11-30,0718,Aqua,MODIS,55,6.1NRT,299.43,7.05,D
15.33734,101.19412,323.58,1.32,1.14,2024-11-30,0718,Aqua,MODIS,77,6.1NRT,298.62,21.84,D
15.32736,101.19585,314.51,1.32,1.14,2024-11-30,0718,Aqua,MODIS,22,6.1NRT,298.03,8.05,D
15.66626,104.14446,312.4,1,1,2024-11-30,0718,Aqua,MODIS,49,6.1NRT,300.46,4.58,D
15.38108,102.6236,315.55,1.11,1.05,2024-11-30,0718,Aqua,MODIS,62,6.1NRT,300.52,8.36,D
15.05226,100.65506,313.22,1.45,1.19,2024-11-30,0718,Aqua,MODIS,62,6.1NRT,299.66,8.24,D
15.37189,102.62514,312.7,1.11,1.05,2024-11-30,0718,Aqua,MODIS,44,6.1NRT,300.37,5.34,D
15.09573,101.03027,312.44,1.36,1.16,2024-11-30,0718,Aqua,MODIS,47,6.1NRT,298.54,6.45,D
15.39501,103.1282,336.22,1.06,1.03,2024-11-30,0718,Aqua,MODIS,66,6.1NRT,298.97,34.96,D
15.2498,102.43351,319.39,1.13,1.06,2024-11-30,0718,Aqua,MODIS,70,6.1NRT,301.47,11.58,D
15.25141,102.44372,317.89,1.13,1.06,2024-11-30,0718,Aqua,MODIS,67,6.1NRT,302.14,9.66,D
15.40817,103.45599,318.25,1.04,1.02,2024-11-30,0718,Aqua,MODIS,68,6.1NRT,301.7,9.07,D
14.97409,100.98211,328.45,1.38,1.16,2024-11-30,0718,Aqua,MODIS,77,6.1NRT,297.86,31.36,D
14.96393,100.98405,318.78,1.38,1.16,2024-11-30,0718,Aqua,MODIS,45,6.1NRT,297.52,15.55,D
14.96592,100.99625,318.41,1.38,1.16,2024-11-30,0718,Aqua,MODIS,23,6.1NRT,298.61,14.2,D
15.16589,102.37003,311.07,1.14,1.06,2024-11-30,0718,Aqua,MODIS,38,6.1NRT,298.87,5.55,D
15.42354,104.31284,315.82,1,1,2024-11-30,0718,Aqua,MODIS,60,6.1NRT,300.3,7.43,D
18.20437,100.16866,310.5,1.38,1.16,2024-11-30,0718,Aqua,MODIS,36,6.1NRT,291.72,6.59,D
18.1182,101.08928,314.29,1.22,1.1,2024-11-30,0718,Aqua,MODIS,71,6.1NRT,297.16,11.18,D
17.81043,101.29469,308.67,1.2,1.09,2024-11-30,0718,Aqua,MODIS,45,6.1NRT,294.92,6.86,D
18.00868,102.86723,322.15,1.03,1.02,2024-11-30,0718,Aqua,MODIS,77,6.1NRT,298.86,14.65,D
17.5044,100.23454,316.91,1.4,1.17,2024-11-30,0718,Aqua,MODIS,73,6.1NRT,298.43,13.24,D
17.34665,99.37498,308.1,1.62,1.25,2024-11-30,0718,Aqua,MODIS,49,6.1NRT,295.17,10.54,D
16.20995,103.15241,311.86,1.03,1.02,2024-12-01,0257,Terra,MODIS,58,6.1NRT,299.51,5.25,D
16.89908,102.93216,312.33,1.02,1.01,2024-12-01,0257,Terra,MODIS,64,6.1NRT,297.36,4.89,D
17.28656,103.05589,314.42,1.02,1.01,2024-12-01,0257,Terra,MODIS,68,6.1NRT,295.21,7.25,D
17.82707,103.15018,308.94,1.02,1.01,2024-12-01,0257,Terra,MODIS,38,6.1NRT,295.31,4.95,D
18.15556,102.22527,318.07,1,1,2024-12-01,0257,Terra,MODIS,72,6.1NRT,292.65,13.34,D
18.27026,104.07768,310.3,1.07,1.03,2024-12-01,0257,Terra,MODIS,68,6.1NRT,292.32,8.63,D
18.32641,104.13341,306.21,1.07,1.03,2024-12-01,0257,Terra,MODIS,39,6.1NRT,294.21,4.86,D
18.27174,104.06788,304.69,1.07,1.03,2024-12-01,0257,Terra,MODIS,56,6.1NRT,292.12,4.66,D
15.91951,103.90454,312.05,1.1,1.05,2024-12-01,0257,Terra,MODIS,57,6.1NRT,298.58,5.81,D
16.32616,101.98114,309.12,1,1,2024-12-01,0257,Terra,MODIS,58,6.1NRT,297.05,3.96,D
16.99467,100.29537,313.08,1.1,1.04,2024-12-01,0257,Terra,MODIS,70,6.1NRT,296.57,6,D
14.40698,100.6781,310.64,1.02,1.01,2024-12-01,0257,Terra,MODIS,59,6.1NRT,298.37,5.23,D
14.78278,99.6229,311.46,1.12,1.05,2024-12-01,0257,Terra,MODIS,56,6.1NRT,297.98,5.47,D
14.81086,101.02091,312.45,1.01,1.01,2024-12-01,0257,Terra,MODIS,62,6.1NRT,298.95,5.89,D
15.30505,100.39086,314.6,1.06,1.03,2024-12-01,0257,Terra,MODIS,54,6.1NRT,300.71,6.47,D
15.22437,101.99939,318.9,1,1,2024-12-01,0257,Terra,MODIS,72,6.1NRT,299.34,11,D
15.04311,103.83539,313.18,1.12,1.05,2024-12-01,0257,Terra,MODIS,61,6.1NRT,299.46,5.41,D
15.28981,102.87303,317.53,1.03,1.01,2024-12-01,0257,Terra,MODIS,70,6.1NRT,299.67,9.4,D
15.49801,102.2079,316.28,1,1,2024-12-01,0257,Terra,MODIS,68,6.1NRT,300.28,7.52,D
15.40871,103.00916,311.47,1.04,1.02,2024-12-01,0257,Terra,MODIS,55,6.1NRT,298.54,5.96,D
15.41012,102.99979,316.09,1.04,1.02,2024-12-01,0257,Terra,MODIS,67,6.1NRT,298.79,10.02,D
15.33326,104.41676,313.02,1.18,1.08,2024-12-01,0257,Terra,MODIS,63,6.1NRT,298.63,8.13,D
15.46821,104.36408,308.65,1.17,1.08,2024-12-01,0257,Terra,MODIS,39,6.1NRT,296.49,4.79,D
16.17255,102.15611,311.36,1,1,2024-12-01,0257,Terra,MODIS,62,6.1NRT,298.45,4.93,D
13.20117,99.66903,309.94,1.08,1.04,2024-12-01,0300,Terra,MODIS,57,6.1NRT,296.65,4.92,D
13.21029,99.67033,309.46,1.08,1.04,2024-12-01,0300,Terra,MODIS,54,6.1NRT,297.83,4.59,D
14.07987,100.64973,310.25,1.02,1.01,2024-12-01,0300,Terra,MODIS,24,6.1NRT,296.36,2.51,D
15.07221,100.46338,315.32,1.94,1.36,2024-12-01,0754,Aqua,MODIS,64,6.1NRT,301.14,17.04,D
15.99721,100.48772,315.41,2.01,1.38,2024-12-01,0754,Aqua,MODIS,63,6.1NRT,296.39,16.75,D
16.03326,102.13982,314.12,2.71,1.58,2024-12-01,0754,Aqua,MODIS,40,6.1NRT,299.19,26.82,D
15.29093,100.08612,310.92,1.83,1.32,2024-12-01,0754,Aqua,MODIS,40,6.1NRT,298.35,9.41,D
15.0676,100.46928,316.52,1.94,1.36,2024-12-01,0754,Aqua,MODIS,67,6.1NRT,300.88,19.92,D
14.88955,100.07034,311.72,1.8,1.31,2024-12-01,0754,Aqua,MODIS,54,6.1NRT,298.48,11.71,D
16.69249,100.36249,313.93,2.02,1.38,2024-12-01,0756,Aqua,MODIS,65,6.1NRT,296.8,17.33,D
16.52376,99.57999,314.26,1.75,1.3,2024-12-01,0756,Aqua,MODIS,66,6.1NRT,297.55,13.4,D
16.23312,103.67986,315.43,1.84,1.33,2024-12-02,0656,Aqua,MODIS,62,6.1NRT,300.18,13.68,D
17.78298,102.11736,311.07,2.25,1.45,2024-12-02,0656,Aqua,MODIS,58,6.1NRT,295.53,17.58,D
15.73604,104.425,313.94,1.65,1.26,2024-12-02,0656,Aqua,MODIS,52,6.1NRT,301.04,9.5,D
14.93448,100.80148,315.81,3.26,1.71,2024-12-02,0656,Aqua,MODIS,41,6.1NRT,301.07,35.74,D
12.1677,102.76805,311.66,2.61,1.55,2024-12-02,0656,Aqua,MODIS,52,6.1NRT,297.08,24.7,D
17.76297,104.23158,303.46,1,1,2024-12-02,1429,Terra,MODIS,55,6.1NRT,291.37,5.4,N
17.53581,102.16462,305.84,1.14,1.06,2024-12-02,1429,Terra,MODIS,66,6.1NRT,291.84,8.12,N
